1.0,0.0353,0.0,0.0716,0.0792,0.1145,0.0083,0.0,0.0,0.0762,0.0,0.0326,0.0132,0.1482,0.0,0.0137,0.0732,0.0,0.0586,0.0879,0.0,0.0158,0.063,0.1103,0.0486,0.0486,0.0167,0.0,0.0,0.1202,0.0177,0.0551,0.0,0.0381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0207,0.0,0.0,0.0217,0.0,0.0434,0.0434
0.0353,1.0,0.0546,0.184,0.0231,0.0245,0.0354,0.0354,0.009,0.0,0.2391,0.0349,0.0141,0.0,0.0433,0.0147,0.0,0.0313,0.0,0.0,0.0,0.0169,0.0,0.0169,0.0173,0.0,0.0892,0.0184,0.0,0.0,0.019,0.0,0.0612,0.0204,0.0,0.0,0.0849,0.0212,0.0443,0.0443,0.0,0.0,0.0232,0.0465,0.0232,0.0,0.0,0.0
0.0,0.0546,1.0,0.0194,0.0097,0.0,0.0447,0.1118,0.08,0.0129,0.0657,0.0147,0.0536,0.0182,0.0364,0.0743,0.0,0.3365,0.0,0.0198,0.0405,0.0,0.0,0.0,0.0,0.0,0.0,0.0232,0.0464,0.0464,0.0,0.0,0.0258,0.0,0.0804,0.0,0.0,0.0,0.0,0.056,0.028,0.0,0.0294,0.0,0.0,0.0294,0.0294,0.0
0.0716,0.184,0.0194,1.0,0.0437,0.0579,0.0,0.0126,0.0128,0.0578,0.1622,0.0165,0.0,0.0,0.0204,0.0209,0.0,0.0,0.0222,0.0,0.0228,0.0,0.0239,0.0239,0.0,0.0491,0.0253,0.0,0.0261,0.0,0.0538,0.0,0.1157,0.0,0.0,0.0903,0.0,0.0,0.0,0.0629,0.0,0.0,0.0,0.0,0.0659,0.033,0.0,0.0659
0.0792,0.0231,0.0097,0.0437,1.0,0.1864,0.0252,0.0,0.0129,0.0291,0.0,0.0,0.0202,0.0,0.0,0.0629,0.0,0.0,0.0,0.0,0.0229,0.0,0.024,0.0,0.0741,0.0741,0.0254,0.0,0.0262,0.0,0.0812,0.028,0.0,0.0581,0.0,0.0605,0.0303,0.0,0.0,0.0,0.0316,0.0316,0.0,0.0,0.0,0.0331,0.0,0.0
0.1145,0.0245,0.0,0.0579,0.1864,1.0,0.0,0.0,0.0274,0.077,0.0,0.0,0.0214,0.0,0.0218,0.0,0.0,0.0,0.0,0.0237,0.0242,0.0,0.0255,0.0,0.0,0.0262,0.1347,0.0,0.0,0.0,0.0287,0.0594,0.0,0.0,0.0,0.0321,0.0,0.1604,0.0,0.0,0.0,0.201,0.0,0.0,0.0,0.0351,0.1054,0.0
0.0083,0.0354,0.0447,0.0,0.0252,0.0,1.0,0.0725,0.0445,0.0,0.0,0.0381,0.0,0.0236,0.0,0.0,0.0513,0.0,0.0,0.0,0.0,0.2209,0.0,0.0,0.0284,0.0,0.0,0.0301,0.0301,0.0301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2178,0.0,0.0,0.0,0.3426,0.0381,0.0,0.0,0.0,0.0
0.0,0.0354,0.1118,0.0126,0.0,0.0,0.0725,1.0,0.0889,0.0,0.0341,0.0571,0.0232,0.0,0.0,0.0482,0.0257,0.0,0.0513,0.0,0.0263,0.0,0.0,0.0,0.0,0.0,0.0,0.0301,0.0301,0.0,0.0,0.0322,0.0,0.0,0.0695,0.0,0.0,0.0,0.0363,0.0,0.0,0.0,0.0,0.0,0.0,0.0761,0.0,0.0
0.0,0.009,0.08,0.0128,0.0129,0.0274,0.0445,0.0889,1.0,0.0,0.0174,0.0778,0.0,0.0,0.0,0.0246,0.0525,0.105,0.0262,0.0,0.0,0.0847,0.0,0.0,0.029,0.0,0.0,0.0308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0355,0.0,0.0,0.0,0.0371,0.0,0.0778,0.0,0.0,0.0,0.0,0.0
0.0762,0.0,0.0129,0.0578,0.0291,0.077,0.0,0.0,0.0,1.0,0.0,0.0,0.0534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1432,0.0,0.0,0.0,0.0,0.1601,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0439,0.0877
0.0,0.2391,0.0657,0.1622,0.0,0.0,0.0,0.0341,0.0174,0.0,1.0,0.0,0.0272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426,0.0426,0.0,0.0,0.0,0.0447,0.0,0.0,0.0,0.0
0.0326,0.0349,0.0147,0.0165,0.0,0.0,0.0381,0.0571,0.0778,0.0,0.0,1.0,0.0913,0.031,0.0,0.0,0.0,0.0,0.0674,0.0337,0.0,0.0,0.0,0.0,0.0,0.0373,0.0,0.0395,0.0,0.0,0.0,0.0,0.0,0.0439,0.0,0.0456,0.0,0.0,0.0,0.0,0.1907,0.0,0.0,0.0,0.1,0.0,0.0,0.0
0.0132,0.0141,0.0536,0.0,0.0202,0.0214,0.0,0.0232,0.0,0.0534,0.0272,0.0913,1.0,0.0755,0.0,0.0385,0.0,0.0,0.0,0.0,0.0,0.0,0.0442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0556,0.0,0.0,0.0,0.0,0.0,0.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1482,0.0,0.0182,0.0,0.0,0.0,0.0236,0.0,0.0,0.0,0.0,0.031,0.0755,1.0,0.0,0.0,0.1254,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0433,0.0364,0.0204,0.0,0.0218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1284,0.0,0.0,0.0,0.0,0.0,0.0476,0.0,0.049,0.0,0.0,0.0,0.0544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.0,0.0
