0.9863,0.9853,0.9257,0.9791,0.9371,1.0,1.0,0.9518,0.9754,1.0,1.0,1.0,0.9615,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9127,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9484,1.0,1.0,1.0,0.9423,1.0,1.0,1.0,1.0,0.9397,1.0,0.9397,1.0,1.0,1.0,0.9368,1.0,0.9368
0.9268,1.0,1.0,1.0,1.0,1.0,0.9487,0.9742999999999999,0.9475,1.0,1.0,1.0,1.0,0.8746,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9022,1.0,0.9511000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9357,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.9687,0.6635,1.0,1.0,1.0,1.0,1.0,0.895,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9357,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9414,1.0,1.0,0.9778,1.0,1.0,1.0,0.9487,0.9738,1.0,1.0,0.9326,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9385,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9326,1.0,1.0,1.0,1.0
0.9121,1.0,0.9802,1.0,1.0,0.9763,1.0,1.0,1.0,1.0,1.0,0.9663,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8995,1.0,1.0,0.9467,0.9467,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9326,0.9326,1.0,1.0
1.0,1.0,0.9595,0.9772,0.9771,0.9758,1.0,0.9737,1.0,1.0,1.0,1.0,1.0,1.0,0.8716,0.9127,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.879,0.879,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8684000000000001,1.0,1.0,1.0,1.0,1.0,1.0
0.9842,0.9831,1.0,1.0,1.0,1.0,0.7791,1.0,0.9153,1.0,1.0,1.0,1.0,0.955,1.0,1.0,0.9022,1.0,1.0,1.0,1.0,0.0,1.0,0.9474,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8617,1.0,1.0,1.0,0.7824,1.0,1.0,1.0,1.0,1.0
0.937,1.0,1.0,0.9761,0.976,0.9745,1.0,1.0,1.0,1.0,1.0,1.0,0.9558,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9387,1.0,1.0,1.0,1.0,0.9338,1.0,1.0,1.0,0.9308,1.0,1.0,1.0,1.0,1.0,1.0,0.9275
0.8897,0.9831,1.0,0.9761,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9511000000000001,1.0,1.0,1.0,1.0,0.9474,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9426,1.0,1.0,1.0,0.9364,1.0,1.0,1.0,1.0,1.0,1.0,0.9308,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9514,0.9827,1.0,1.0,0.9259,1.0,0.9716,1.0,0.971,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8995,1.0,1.0,1.0,1.0,0.0,0.9444,1.0,1.0,1.0,1.0,1.0,0.937,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9289000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9514,1.0,1.0,0.9509,0.9259,0.9738,1.0,1.0,1.0,1.0,1.0,0.9627,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9444,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8039000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9289000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9833,0.9108,1.0,0.9747,0.9746,0.8653,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9524,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9394,1.0,1.0,0.9352,0.9327,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.9816,0.9768,1.0,1.0,1.0,0.9699,0.9699,0.9692,1.0,1.0,0.9605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9467,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9246,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,0.9536,0.9739,0.9738,1.0,0.9699,0.9699,1.0,1.0,1.0,1.0,1.0,1.0,0.951,1.0,1.0,1.0,1.0,0.9467,1.0,1.0,1.0,1.0,1.0,1.0,0.9394,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8557,1.0,1.0,1.0,1.0,0.9246,1.0,1.0,0.9209,1.0,1.0,0.8419,1.0,1.0
0.8798,1.0,0.9536,1.0,1.0,1.0,0.9699,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9426,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9823,0.981,1.0,0.9462,0.9188000000000001,0.9713,1.0,1.0,1.0,0.8568,1.0,1.0,1.0,1.0,1.0,0.9484,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.7019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7551
0.9449,1.0,1.0,1.0,0.972,0.9406,1.0,0.9678,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9387,1.0,0.937,1.0,0.9352,1.0,1.0,0.9332,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9228,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.9388,0.9742,0.8843,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9456,1.0,1.0,1.0,1.0,1.0,0.879,1.0,1.0,1.0,1.0,0.8039000000000001,0.9327,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9619,0.9796,1.0,1.0,0.9419,1.0,1.0,1.0,1.0,1.0,1.0,0.9561,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.879,1.0,1.0,0.9364,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9164,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,0.9196,1.0,1.0,1.0,1.0,0.9305,1.0,1.0,1.0,1.0,0.9444,1.0,1.0,0.9423,1.0,1.0,0.9385,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8557,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9167,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,0.9097,0.9395,0.9679,1.0,1.0,1.0,0.8399,1.0,0.9544,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7019,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8174
1.0,0.9151,1.0,1.0,0.9697,1.0,1.0,1.0,0.9645,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9338,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.9788,1.0,1.0,1.0,0.8396,1.0,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9228,1.0,1.0,0.9167,1.0,1.0,0.0,1.0,1.0,1.0,0.913,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.9557,1.0,1.0,1.0,1.0,0.7822,0.9637,1.0,1.0,0.9574,1.0,1.0,1.0,1.0,1.0,0.9357,1.0,1.0,1.0,1.0,0.8617,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.9557,0.944,0.9371,1.0,1.0,1.0,1.0,1.0,1.0,0.9574,1.0,1.0,1.0,1.0,0.9397,1.0,0.9357,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9246,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,0.972,1.0,0.9684,1.0,1.0,1.0,0.9629,1.0,1.0,0.8093,0.942,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9308,0.9308,0.9289000000000001,0.9289000000000001,1.0,0.9246,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9793,1.0,1.0,1.0,0.9684,0.7989999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9397,1.0,1.0,1.0,1.0,0.8684000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9164,1.0,1.0,1.0,0.913,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.9768,0.9706,1.0,1.0,1.0,0.6574,1.0,0.9222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7824,1.0,1.0,1.0,1.0,1.0,1.0,0.9209,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1.0,0.9535,1.0,1.0,1.0,1.0,0.9619,1.0,1.0,1.0,0.9553,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
0.9783,0.9768,1.0,0.9341,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1.0,1.0,0.9706,0.967,0.9669,0.9649,1.0,0.9238999999999999,1.0,1.0,1.0,1.0,1.0,1.0,0.938,0.9368,1.0,1.0,1.0,0.9326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8419,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.9566,1.0,0.9706,1.0,1.0,0.8946000000000001,1.0,1.0,1.0,0.9561,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.9566,1.0,1.0,0.9341,1.0,1.0,1.0,1.0,1.0,0.9123,1.0,1.0,1.0,1.0,1.0,0.9368,1.0,1.0,1.0,1.0,1.0,1.0,0.9275,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7551,1.0,1.0,1.0,1.0,0.8174,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
